training;age;emergency_braking;braking_distance;power;miles;risk;group_name;group
0;35.28638989890947;1;40.53845705422999;141.39324874045403;40.7577269556571;-0.08943672961483029;low;2
0;34.09294669595933;0;36.72605115087658;129.69156985654905;41.7943970089083;0.13953737916016884;low;2
1;31.231000828606916;1;38.74354311037836;115.1627913701987;69.17402959581375;-1.8345864432332493;low;2
0;24.26416840989907;1;41.77532699857099;91.28036497923185;84.12725175194576;1.1215565007583674;medium;1
0;28.27779169816817;1;35.38430695851537;119.62758445430057;69.5251748260525;-0.07884842426432599;low;2
0;32.104253543514616;1;36.850059418487504;136.34285744111247;35.64400139714415;0.006544819876369151;low;2
0;39.84322004055842;1;36.68306500641244;194.7260205435057;47.63519987558737;0.4687488632396246;low;2
0;20.555381531009324;1;45.038455286205206;139.02901082801338;66.84925368677551;2.4860246422726275;medium;1
1;18.23167527484173;0;36.075195495421944;107.86259413085223;129.86175083920128;0.9523591753673852;low;2
0;22.972498006219364;1;31.536788831546016;122.87128305073793;40.76976052383968;-0.5920685087808237;low;2
1;76.15995867273853;1;40.58492927299914;132.0840453644245;38.12538083030139;1.8712475328613432;medium;1
0;41.92340515853469;1;39.698735608881485;149.89810923762673;59.2602096240624;0.7743071255097722;low;2
1;32.878817405356386;1;43.169076467157396;160.87142109354886;81.84062215797353;0.08903321070991263;low;2
1;28.77761914744847;1;41.12869140574984;68.84531590643965;101.03582981909742;-0.11166617120759471;low;2
0;24.097687487681434;1;40.128850449508654;148.20201568549524;64.92936846729192;1.3486565858269246;medium;1
1;56.863029008138625;1;45.74073151556821;112.80628223675077;43.99222166309902;0.7160546466664287;low;2
0;34.73940086146329;1;38.34399356396427;98.0876283104416;58.557022193821346;-1.407889544963135;low;2
0;22.256908575697057;1;40.86293538280572;166.95102800933978;27.543297654578268;2.366794617322407;medium;1
0;37.056299385662285;0;37.02853251112319;91.84185970991012;67.14160890411776;0.21299661824779914;low;2
1;33.73913497787638;1;42.78825916814913;176.35737235197269;96.536072170282;0.7680811606632597;low;2
0;33.246755178642736;0;33.9811177661182;132.26336404074272;175.24972491004775;2.6340470297871423;medium;1
0;43.31799381234225;1;45.20825671275483;154.86637201351164;63.14377938410275;2.4895317311585186;medium;1
0;27.770545273321193;1;36.17000626817401;138.4102601051318;38.244174188997945;0.530515412686727;low;2
0;43.386466983522645;1;34.54267792945094;173.14928651771223;47.95714435631745;-0.12825853629031791;low;2
1;64.94351887206416;1;44.477176322018686;110.99747608934541;76.57079491647221;1.5024221587438213;medium;1
0;36.25242273552375;1;45.02333555356953;141.48306351253962;88.132062163365;1.6960872401956018;medium;1
1;37.34693205456056;1;42.967010589024476;116.86842155097389;120.09588118897041;0.14713090120392866;low;2
0;44.89658277563172;1;35.19629271031263;154.79213843196038;81.91655052811754;0.6942789084076243;low;2
0;24.06221754675491;1;42.895592179208286;130.95425292439674;80.47657827139764;1.6830898668895276;medium;1
0;32.79850968557934;0;45.26063583843039;180.09123752125646;60.45007051183069;3.054775612111088;high;0
1;55.38595742485518;1;43.7340555454234;95.85218413869097;86.94344507843624;0.7058508675781959;low;2
0;30.575811116559482;1;40.61669362947442;121.62600559715423;56.975632887371916;-0.07879462701003592;low;2
0;24.769071617408123;0;37.347937560040926;218.2753956088486;110.74535432828648;4.341455058632581;high;0
0;25.59060109119171;1;35.85016621387219;116.08484133487666;104.12286978401796;0.4823743037542934;low;2
1;44.15797395388601;0;48.35639158202515;175.41154095568982;105.2172227598063;3.560249821543971;high;0
0;36.8041944609662;0;32.619860823935866;98.081624933378;123.25057648031104;0.9852859264452458;low;2
0;39.46284663845885;1;49.66076743209452;129.63658235070554;122.07291382354705;4.131303740170191;high;0
0;20.409914928895738;0;49.47972721607715;98.85304576461047;79.29738495176215;3.738258639971088;high;0
1;37.35760363371469;0;42.052721018707864;144.6343202317618;66.01225143021124;-0.45740837607559004;low;2
0;27.961239126402738;0;38.70282153995973;88.20698239213654;65.33160649051612;0.5720375218792394;low;2
0;58.29560551229652;0;38.913718192539264;86.72420199297365;102.7088471157745;3.4688979445922;high;0
0;35.323622719251524;1;39.83843407929753;109.05144051770993;87.89958414507238;0.31674111318568454;low;2
0;80.93230976385023;1;41.216884175522466;61.47462113439134;59.63620477979539;4.40503567229388;high;0
1;18.256846128797203;0;50.07616678789488;195.4979429119371;88.5252580611971;4.483625878880279;high;0
1;42.84277264401211;0;39.207232231889314;101.07194654018848;51.19137588912986;-0.8616742506541757;low;2
0;61.510511475634694;0;49.80868315536949;160.74330995432808;60.91051505714482;5.557046381039354;high;0
1;40.18974424736562;1;40.099131724276205;165.59355601472998;38.715135435666994;-1.0722928036305759;low;2
0;52.286921772344584;0;40.802653732376115;108.6204823509856;52.59668572306274;2.009468173204266;medium;1
0;24.19514862200004;1;34.239893516823926;185.12406315146842;109.79623196614682;1.6523606577887537;medium;1
0;28.33275511635268;0;46.42326770854811;147.61862604096925;69.01293194539399;3.502145317413968;high;0
0;56.33371788457712;0;28.10468220976554;219.8814653233506;61.14663289809768;1.6564580578278991;medium;1
0;57.57969663052195;1;37.47675250428032;191.20502389584476;51.57420938535453;2.216399665067469;medium;1
0;43.74807703190737;1;44.079398164618894;152.76034021393167;33.53006089056055;1.8488055312518699;medium;1
0;50.673583361038;1;41.94509675160497;139.8751893138355;118.41230603964377;3.0167613749732376;high;0
1;28.447752014437597;1;40.00646322093376;160.7170556196952;52.83561331299092;-1.214368436083015;low;2
0;32.87649358974991;1;36.894202590806465;127.2804442911703;62.089966784773274;-0.4063506181170319;low;2
0;44.56247138563673;1;42.25003284982135;94.03615138905778;58.00764430745976;1.2077569926331833;medium;1
1;24.936812231706956;0;40.89553083720404;113.14072778645055;67.35125655894997;-0.24875382293220594;low;2
0;27.84918918326034;0;35.44886645284909;115.5733546918199;85.20235162423853;0.8690051454667421;low;2
0;31.10366189396859;1;44.24915247205634;138.7507784482958;62.65549505957296;1.2093804385899758;medium;1
1;41.25338787734068;1;37.34784421179748;93.84636608090686;51.24254045312414;-2.5575451770458093;low;2
0;35.86955709940629;1;45.92153648660495;101.22079794113687;56.80408269878413;0.24651675777382365;low;2
0;52.69720906535208;1;30.581743935499567;194.90855132163864;50.91846632363931;0.5189184046187718;low;2
0;41.0795113314514;1;37.058083613034825;91.34879088395684;74.7792794861512;-0.2726714556720465;low;2
0;31.10379893965108;1;44.824738037629956;96.74324568691077;92.06172229367465;1.3268350440445127;medium;1
0;53.77899940410288;0;33.11089155186609;160.4659084399442;89.17829575012802;2.555097912334619;medium;1
0;31.963603962806136;1;44.272941176473765;183.88700773512647;59.92780457570793;2.4420391756556104;medium;1
0;40.50916664683018;0;41.65756198386829;89.89720381861935;71.54135166686353;1.4084401953639833;medium;1
0;21.846813767266546;0;30.20247961422887;134.11892489804472;50.74973752205859;-0.27899316828963816;low;2
0;35.00496794330954;1;42.399593770499465;95.39201810260433;64.4222160543864;0.1398711528464313;low;2
0;26.010663780648905;1;41.46335421776539;103.52251197294281;33.28326255385295;0.9638019811117254;low;2
0;33.01715670362682;0;41.80239537706178;101.23347423663867;81.52831242655256;1.561109245478582;medium;1
0;26.271041170167425;1;31.83550361290213;86.36610528179523;112.06589106124463;0.14659478014945754;low;2
0;27.89893367639818;1;42.07857220275063;132.31609918418008;98.29675445250214;1.6008883386174055;medium;1
0;47.14881426725218;1;32.64832580847981;93.78084076724252;30.998022649890316;-0.8898307709219756;low;2
0;39.517518389077864;1;46.33653900831558;128.73467683258542;101.18192482461286;2.547730275753101;medium;1
1;24.984139931973665;1;28.12542818478452;115.79140334787458;55.91722958483152;-4.467604304679051;low;2
1;29.534063936922323;1;35.14599136932986;146.33269067266323;62.63435280673387;-2.654228830730325;low;2
0;32.58458524534057;1;40.9147988853503;100.71222544504127;58.524449480759884;-0.2684059395302947;low;2
0;39.682486552021906;1;43.294419866548516;157.3362432057234;72.94631135607466;1.7928197542092879;medium;1
1;44.75871576913649;1;41.020339663702785;112.93027882689532;68.92113642144666;-1.3856249041039916;low;2
0;72.70768660950122;1;37.22419372299785;113.36851450666023;42.85148609985805;2.2646195028853295;medium;1
0;63.28912104276809;0;42.42503253664254;173.3469599149622;49.6294448499449;4.369039015122148;high;0
0;67.41096971659991;1;45.54368432162629;96.35697414665238;57.29473240486723;2.982494679917744;medium;1
0;40.15793676380866;1;48.34082574535083;124.09687261507462;59.16270249588431;1.7410638125669653;medium;1
0;53.248452578302896;0;35.632323521022826;112.73459536350562;43.405148609572166;0.9573860733549536;low;2
0;30.242189901762263;1;41.63042797834796;146.12647911505326;23.007877497443857;1.0402625911360488;medium;1
0;41.90047808380764;1;36.42509995393885;142.9536846458029;44.43019363265892;0.05108227828954509;low;2
0;53.18747461617774;1;39.359598208687224;96.04224756074572;62.66247234005333;0.34406557215565886;low;2
0;31.694756322614136;1;38.01884219040191;115.1366316312268;100.18630408044179;0.6794017098988256;low;2
0;52.545335221910165;0;34.1919288194167;106.72148043060344;76.43629940486775;1.4388523264125332;medium;1
0;30.78260890891838;1;47.65176595354724;183.26518422849188;56.13069721789115;2.7124876344058957;medium;1
0;31.887228532261876;1;40.26510437743779;122.86671091275245;101.2577377156297;1.3262545461953381;medium;1
0;24.194625048854522;1;35.213107707661706;123.22034424941913;48.03214112556469;-0.5810995971249456;low;2
0;38.62613279836542;1;46.38749509524457;170.54768221184085;58.89299325463329;1.5935776548107428;medium;1
0;32.0759372768276;1;45.66424551785087;181.38745490074788;52.72289412532209;2.3577091569747797;medium;1
0;44.24279785360964;1;46.310793760711874;96.94892679255797;76.97825687647968;1.7471666207363372;medium;1
0;25.372508492313546;0;42.735651060307056;112.34724563833876;59.021788720349974;1.5447055982840432;medium;1
1;42.02296621395015;0;36.85014938862897;117.11785291112166;106.43046194141888;-0.13258202808231404;low;2
1;40.564783602832485;1;45.36187768200845;218.18821725458974;41.150749646461456;1.1109023523527655;medium;1
0;38.22691049144207;1;45.56177206281947;147.71307882657615;71.59865846978857;1.7188877841760015;medium;1
0;24.200535935820167;0;38.98622175893948;129.1002806593849;66.76007075801694;1.788122885332905;medium;1
0;44.27877455732393;1;41.28165826900223;122.1823036343014;115.95763676356651;2.333465649242953;medium;1
0;71.427873846253;1;32.864221496956525;108.82370540588451;78.38080231129109;1.1294504863746093;medium;1
0;31.014864836300884;1;43.47303325931989;102.16540240614145;31.358796873426805;0.6301298007403175;low;2
0;28.593448519660797;1;47.38092834572979;90.32059904421641;108.70061215708833;2.4192313003457686;medium;1
0;54.666198478552495;1;37.58988870621832;140.85402472886156;35.7113531747066;1.3978082937124958;medium;1
0;32.161578723441146;1;44.362615173948726;124.25280050913649;63.9630951611503;1.0002661209195813;medium;1
0;75.53630103054539;1;38.11246589584295;149.3657692089638;76.89027820160655;3.9025490836373673;high;0
0;51.753998569174044;1;38.040589337072184;143.99813825501886;172.29164111180359;3.9554429957917656;high;0
0;86.05310510386124;1;40.82592233250518;201.94797385326078;52.528640508422995;5.322565455202552;high;0
0;37.339417880320674;1;41.05404988026156;111.10250088520553;38.6540647490761;0.33400987375852714;low;2
0;55.19034403193293;0;35.15500805588059;136.7003204394505;55.15247590435244;1.853203187626493;medium;1
0;45.91228306354543;0;42.05968582710083;150.77008325828285;66.19462125074931;2.728734771222232;medium;1
0;22.984984070054043;1;40.88931374965047;102.89881329727449;77.43604517903503;0.4508979913400077;low;2
0;32.34858325762982;0;37.96392131802558;129.9088159571049;51.44260287710334;0.28996107155205764;low;2
0;36.34998956841155;1;29.851719008646725;137.29759696232588;131.96666598835395;-0.42104649601585376;low;2
0;52.852841242721034;1;43.39937792670626;191.07738380292943;83.02577439672392;3.967114819812216;high;0
0;37.51385435948768;1;42.059767208529394;119.10145833406489;53.432050638223146;0.28483558666284403;low;2
0;32.287292584809485;0;35.337852548052766;136.56314268994842;87.69243395914334;0.8589008952465;low;2
0;26.467082470341456;0;29.655444071724784;121.90536966490954;80.0382527935543;-0.010636040467079881;low;2
0;54.735364719001105;1;40.98523342796397;230.4943344311758;59.214235788441066;3.7960600273660017;high;0
1;51.85689422540816;1;47.34106601898758;99.58344193276423;74.7793003397536;0.4347887703540019;low;2
0;24.542167075513866;1;36.39685427776854;115.40046254431749;38.34872193745655;-0.2517780875984246;low;2
0;34.10583272178335;1;35.52947331882093;125.71233580893556;109.33927540867896;0.41255589430706463;low;2
0;28.569415671911457;1;30.093047397565492;137.1777772591163;98.10541069471482;-0.7348754516149789;low;2
0;33.84676563024075;1;40.936157294138695;79.63146532137796;56.05533279027465;-0.36662574423040156;low;2
0;22.1360119175044;0;39.759404948313154;135.08136724865307;75.06966023214541;3.0079320314624054;high;0
0;26.471126014259674;0;37.421237796024755;139.11955986542688;78.13686058792179;1.6488583154234806;medium;1
1;26.471983100835814;1;42.72597276701832;101.49550711815485;82.71037025617419;-0.953734867541869;low;2
0;63.34355822810489;1;43.38577152390874;110.74282887264967;69.09063669114138;2.929707860501277;medium;1
0;20.9959776795866;0;42.29346251887545;110.42692090156145;91.76432909282389;2.8476155792786435;medium;1
1;22.76007026543174;0;42.86156839183464;139.5377454297498;72.617141392281;1.4847750973462346;medium;1
0;24.42214697697708;1;43.80811622749743;141.6292087193911;48.66327148930081;2.067946321636263;medium;1
0;26.70831582578739;0;40.11086509938353;124.94763878285148;100.98684614075195;2.498410121615847;medium;1
0;22.194751355167277;1;45.09160683269188;176.6394113563562;58.532215611895886;2.415602900037409;medium;1
1;20.143375832169543;0;32.677532076804745;173.70511773260768;81.85025751909899;-0.3310639273366487;low;2
1;45.29715997614706;1;38.68919845232203;88.49037556252912;146.73215336576686;-0.08609887759679724;low;2
0;37.62100599248809;1;40.41881611052056;158.9878073113034;60.02405802751746;0.9477527782974271;low;2
0;26.248428896342638;0;41.63474733885632;175.8047967188784;100.21344538361663;3.8963568200785086;high;0
1;32.830229263601666;0;39.982130712403034;64.25771919855302;71.46704059607563;-0.31922710381116687;low;2
0;46.168617925866165;0;33.41422860989156;139.63805319724392;75.78639675956377;0.9178947446288358;low;2
0;43.88688955536789;1;39.42143032615495;169.0877213443967;146.70572577704215;3.568221396212695;high;0
1;26.666003136067193;1;44.47251112060204;219.53181639397255;61.412823061215974;1.0772498226705751;medium;1
0;29.44962427742595;1;41.8084529809576;139.85962638636437;97.05930777193008;1.675900586094798;medium;1
0;42.16946141879099;0;33.37919738770609;87.49536311968491;65.51078505429271;-0.208675729390074;low;2
1;42.84552660254559;1;38.93181995798062;124.10739184559375;56.32463579238488;-1.7771129103024812;low;2
0;33.93160265224653;1;39.106778976435514;174.42778839819528;79.9225736875809;1.1555170969895792;medium;1
0;70.39364339817784;1;49.87874244268429;151.8485479870219;82.03400705508197;5.525915286311388;high;0
1;23.153155482056608;1;43.76213223398082;154.15707031909568;95.64162758778032;1.0982366177139051;medium;1
0;35.41959534145731;1;41.37194188702582;92.97243139906932;63.37653131637344;-0.05194167710426853;low;2
1;34.70160263471421;1;42.38684030363514;154.37328238045853;62.81889030613162;-0.8923627568702562;low;2
0;56.839139538160104;1;29.737732460630603;59.713702686148864;34.38817189499877;0.470018044518129;low;2
1;30.283234176201148;1;32.587539980291425;139.12140525826408;60.82384940965746;-2.505147725696152;low;2
0;26.769521319644838;0;39.1484976337162;92.93877753810676;53.37935920378302;1.1592616179367077;medium;1
0;37.659534095402606;1;44.63049901046994;134.64471306994787;58.836364835892226;0.8837211206251903;low;2
0;21.01278746504565;0;35.3762877764479;164.385108334403;76.58533549726823;2.6075429712781406;medium;1
0;38.691570884783424;0;43.39380313591445;170.6851662292097;85.91082518007417;3.2265217670450874;high;0
0;62.54031513957014;0;38.195509263155486;102.0984890490788;59.2271831187782;2.4092686424112415;medium;1
0;44.806854121687756;1;30.320253756022716;157.25557003444288;61.40491110820582;-0.8887675789198297;low;2
0;31.74860577490851;1;37.958638442127175;124.61693314845971;56.42206544235216;-0.6048187683368462;low;2
1;28.059207061216632;0;35.73948805657278;89.70067206524834;50.516192049267666;-1.9848282308250766;low;2
1;53.030832225413945;0;44.392146965571136;156.1020484396161;58.24511456638414;1.4920324779719203;medium;1
0;41.564225723777334;1;34.417046335789195;181.15749934588325;54.31861130631356;0.12342504784689182;low;2
0;21.966799108704194;0;38.954324299234564;100.10710680458247;111.07787163570555;2.139986957842129;medium;1
0;27.137476861792873;1;33.29117772741354;139.08975652924454;42.426212753637586;-0.6267432205974736;low;2
0;53.39467368549463;1;39.072921783903894;169.47468431746972;46.14692975300589;2.0157055189206905;medium;1
0;21.220157880975712;1;30.497935271355324;95.17619347361303;42.452747622788024;-0.970103269149299;low;2
0;25.1096440109551;1;39.50842316453084;105.22818883171568;84.43791065803829;0.9234442452240251;low;2
0;26.004542711156148;1;33.364127337077065;164.71732089238415;55.083070273698944;-0.13794936068870023;low;2
1;31.090176460901723;1;47.49071775487688;104.74437427736878;52.6762459001978;-0.5399174766757477;low;2
0;27.982899933485157;1;35.16855614525045;112.58714416982514;78.085043999772;-0.08728395611848745;low;2
0;49.22007637593686;0;45.87821419159716;146.5015944176898;52.83582638162295;3.112191958360014;high;0
0;62.843194679399296;0;55.2332857545213;151.0658484186702;76.00307024509789;7.066741369672734;high;0
0;41.98721620760169;1;44.36267294615151;135.96800429978828;33.346733109019965;1.9643989925016172;medium;1
0;26.711146277656887;0;40.614858218144484;152.43515874293385;68.649835566626;2.5882652311107024;medium;1
0;50.67264110431408;1;43.656813090484604;156.64438704657636;53.61646373232965;2.383537324505303;medium;1
0;34.968105618227376;0;41.24556025158634;94.81020680529048;44.885440156375864;0.5219617294627671;low;2
0;37.718762566538004;1;40.085893114077194;144.56039960243422;133.35532957048866;1.7533088673333772;medium;1
0;37.85702559685153;1;37.45204219423097;94.4434228233556;39.78243193902975;-0.6553289456272336;low;2
1;20.6878658027292;0;44.371209336427974;117.51902804788216;72.6568271836282;1.2228206138879896;medium;1
0;43.22305917546822;1;38.187702125054905;139.35169241236335;89.96954384862983;1.0723439491751492;medium;1
1;40.68161861747021;0;33.58155850838824;195.77204595353254;76.60817648770339;0.037372566308570276;low;2
1;44.248318637798675;1;39.72878858809367;148.42183539737937;68.65925720060059;-1.209677160950662;low;2
0;45.80911711525221;1;36.09226927064593;123.4208252260167;32.54024474908641;-0.03573530745673112;low;2
0;33.146040678964454;1;38.81444960520618;129.61697081358864;105.57991789368721;1.205129045902141;medium;1
0;23.275867664072777;1;42.25326420865316;153.9855283509908;63.39650151207315;2.5212971753846265;medium;1
0;23.7348313192881;1;38.33104092574317;135.2032574149386;74.98190712483574;0.9295070286861034;low;2
0;32.82307169487742;0;48.204433369422425;170.31057789127757;53.15859920677589;3.3528447650199324;high;0
0;33.87252290846854;1;41.54648642254238;111.0101778826577;76.66106949951153;0.1098441141084344;low;2
0;57.16875821410756;0;45.321714136733966;119.6901542867233;57.56949300521228;3.4145409065777903;high;0
0;24.33873304015862;1;35.641569203859156;83.11125425204918;83.88465564740864;0.15777662888056568;low;2
0;46.01469167579924;1;36.75936576464022;78.50929967754686;67.35108589263768;0.1400614915964407;low;2
0;22.86066250614101;1;40.37037660122452;168.69465032625013;67.68098114579989;1.8120346079644583;medium;1
0;21.774927799834796;1;39.19046118448524;185.26794332765058;35.86444129863456;1.9608775328952697;medium;1
0;72.31317411054688;1;38.43155301881558;104.47415302006421;27.78108800578302;2.6968421678504293;medium;1
0;38.20533107275832;1;35.01128666283324;182.2644415778271;66.78334381136587;0.657446805388834;low;2
0;23.410616758712703;1;49.597721090891795;117.45552244895502;72.50555253379208;2.9166179830459478;medium;1
0;28.795841859890842;0;42.815432852995336;103.98138806954381;47.78146408040158;1.1201291315488022;medium;1
0;26.676904335181355;1;37.47669725558626;137.01212157541593;52.68443544732553;0.18670777053415616;low;2
0;34.68909004270578;1;34.96850827041581;136.6631796206277;55.395805173629185;-1.587079607027047;low;2
1;18.555244260478673;1;47.29482281083497;189.08356483121634;60.205377672623285;2.157786827877174;medium;1
1;27.530089382036678;0;47.07223363121293;172.87612078594367;96.21524299629704;2.4870760904746616;medium;1
0;41.320211273163295;1;43.11558236858851;124.00090704173493;45.79177884540589;0.6363365264983469;low;2
0;33.716165293807755;1;36.168369317947636;121.31043984127702;71.90940690252383;-0.4721022527245823;low;2
0;50.62799438483815;1;30.29106552124906;81.5407841954553;72.33666743714231;-0.6706845153522185;low;2
1;32.62288142314191;0;33.16725794117405;156.0615485446425;83.44405633286225;-1.1298391132700427;low;2
0;37.37043679498973;0;33.427331320324086;137.4506134719283;73.15038626712757;0.23373800266695025;low;2
0;18.091004528423728;1;38.31751061234831;139.85512210595;71.83834399113846;1.5562481943861954;medium;1
0;22.200781318860145;1;42.14875246587176;106.49813464048263;116.7347057570582;2.312683468109133;medium;1
0;29.94511785486324;1;41.71635798037982;111.9764497441715;40.46572184725349;0.22852162901527653;low;2
1;48.302778339600515;1;34.971672193147086;194.57976909983307;68.37336233532204;-0.49181957353087513;low;2
1;35.88815585891985;1;43.624407140103685;116.16063672875772;73.38672393826404;-1.3818411849224779;low;2
1;26.589969701595454;1;42.42765077602131;163.49571965085076;53.01304732736466;-0.5564852770328961;low;2
1;27.253452218733333;1;33.229967219032645;155.57514579484092;47.53438720438462;-2.3803423658097036;low;2
0;67.8553191509576;1;35.756041299278856;96.21210989617472;98.2557201657192;2.4423292602627753;medium;1
1;20.72076139694185;1;41.31480780258838;181.16649390767114;164.77537096240576;2.549841364562556;medium;1
0;60.318074466296;1;37.05513515630453;108.3920489158499;56.55213758740161;1.5544253413349638;medium;1
1;37.71964634398988;1;43.50517256255008;150.97872214135998;46.606856060617964;-1.3729448194116327;low;2
0;26.49035580991461;1;30.133932183064765;176.0069816732661;51.90575024707056;-0.39044544422640853;low;2
1;53.90231685156927;1;34.9440978242448;140.48484788470037;84.06608346422121;-0.28585886084055256;low;2
0;27.84215273373933;0;41.9389779070815;142.0963395871127;115.18599041295047;3.608246808500217;high;0
1;57.797487361070374;0;40.93058814048553;132.05587747078846;37.06397653945024;1.1545354507385053;medium;1
0;27.981258569819023;0;35.981103199126736;114.30545937958811;46.557476252780845;0.8888105605341348;low;2
1;35.21380635174623;1;41.758793185040645;118.1069852402932;82.23352747958499;-1.839002033760405;low;2
0;49.42104952554052;1;38.31562016477098;218.46590891724952;43.766680680548944;2.5499006917818616;medium;1
0;24.397607728765973;1;35.69919724364948;154.11915472520656;72.50422419031577;0.42065326769354083;low;2
1;27.646388481230545;1;47.86096623346798;203.9132156272508;83.63354197338306;2.193152324643425;medium;1
1;38.58607887416418;0;50.081467822017245;163.91339563098995;75.86213939073998;2.448267264712908;medium;1
0;27.576190838887708;1;47.60518137106393;148.69988589716843;61.670162274435526;1.9674238384703875;medium;1
0;35.3485153309038;1;36.78402170110477;127.58781327807304;48.50611169731692;-1.2895644285234518;low;2
0;34.25521705897131;1;43.847075531833816;131.3950165197836;84.2331610012521;1.2521488093274133;medium;1
0;55.21097710686305;1;48.324830114939125;139.9102683210122;104.19292773155013;4.512468781232729;high;0
0;58.394719867306044;0;40.942429522991866;165.59968775815344;34.931509768399415;3.9842132595282806;high;0
1;35.31300745955937;0;32.40496079533036;146.29023972773075;76.91469878191393;-1.9143825405640384;low;2
1;22.38506670855665;1;40.76653214571834;125.26828919999181;80.0370989750342;-0.6712380390518126;low;2
0;50.29240972377365;1;35.49123726901629;163.15853388768696;61.9547541554722;1.418985254960817;medium;1
1;29.527621094278917;1;39.23366987883338;162.36416514961047;65.8815562715148;-0.7686959210244482;low;2
0;44.48301694275712;0;40.99045731077078;97.36253720457593;74.69124376745975;2.1431830836523758;medium;1
0;23.539441238958062;1;42.75302490126837;145.9437564559025;73.70317502021871;2.4155390860071653;medium;1
0;44.998627223428855;1;53.50319289581563;102.31677505428604;56.985976065769165;2.943105280139886;medium;1
0;23.946014195141878;1;50.649549560474036;94.25881578773105;37.95600614045199;2.529676160772843;medium;1
0;47.657838610611975;1;38.15132318048775;138.81812996881408;46.9047467469846;0.3447656124633912;low;2
0;73.97449795848242;1;37.637892688275926;94.57511074347477;116.66045031678635;3.621229976428314;high;0
0;55.28492816869747;1;38.28945762837306;127.0005544493282;78.71022197780745;1.3178369839320538;medium;1
0;26.76269146473428;1;36.186865728098184;105.8993135013582;42.15068029165034;-0.48079261607702956;low;2
1;39.230746050921844;1;43.29755216371445;184.78337057144645;73.050307470024;0.4801603105189086;low;2
0;36.91759539708816;1;45.58383017455438;112.65074251904274;116.24165370643101;2.2480777814826123;medium;1
